BINTYPE,CUBEID,CAPMETHOD,STORAGE,TEMP,RECV,PICK,STAGE,SHIP,VALUEADD,PRINTER,DOOR,TRAILER,EXTERNALDEVICE,DISPLAY,FLOOR,ALLOWPUT,ALLOWPICK,MAXWEIGHT,MAXTYPEIN,MINTYPEIN,MAXTYPEOUT,MINTYPEOUT,CREATEDATETIME,CHANGEDATETIME,CHANGEUSER,TIMESTAMP,ALLOWMIXEDCUSTOWNER,ALLOWMIXEDSKU,ALLOWBULKMOVEFROM,ALLOWBULKMOVETO,ALLOWBULKMOVETONONEMPTY,CONSOLIDATECONTAINER,ALLOWHOLD,ALLOWDAMAGED,DAMAGECATEGORY,CUSTOWNER,MISC1,MISC2,MISC3,MISC4,HVR_IS_DELETED,HVR_CHANGE_TIME
CASE1-NOMIX-LPOP,CASE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-08-05 00:00:00.000,2021-08-05 00:00:00.000,ip,0000000022646AC9,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,LOVEPOP,,,,,0,2022-08-06 20:38:08.952 +0000
CASE1-NOMIX-MACK,CASE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-06-23 00:00:00.000,2021-06-23 00:00:00.000,ip,0000000022646ACA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,MACKWELDON,,,,,0,2022-08-06 20:38:08.952 +0000
CASE1-NOMIX-NEST,CASE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-07-15 00:00:00.000,2022-07-15 00:00:00.000,ip,0000000039497271,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,NESTEDBEAN,,,,,0,2022-08-06 20:38:08.952 +0000
CASE1-NOMIX-PROV,CASE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-11-13 00:00:00.000,2020-11-13 00:00:00.000,ip,0000000022646ACB,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,PROVENSKINCARE,,,,,0,2022-08-06 20:38:08.952 +0000
CASE1-NOMIX-SNYC,CASE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-05-05 00:00:00.000,2022-05-05 00:00:00.000,ip,00000000328C7F34,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,SATURDAYSNYC,,,,,0,2022-08-06 20:38:08.952 +0000
CASE2-EGLE,CASE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-11-16 00:00:00.000,2020-11-16 00:00:00.000,ip,0000000022646ACC,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,AMERICANEAGLE,,4,,,0,2022-08-06 20:38:08.952 +0000
CASE3-EGLE,CASE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-08-18 00:00:00.000,2021-08-18 00:00:00.000,ip,0000000022646ACD,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,AMERICANEAGLE,,,,,0,2022-08-06 20:38:08.952 +0000
DAM-ALL,,INFINITE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000000000083C,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,DAMAGED,ALL,1,,,,0,2022-08-06 20:38:08.952 +0000
DAM-BY-CUST,,INFINITE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000000000083D,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,DAMAGED,ALL,1,,,,0,2022-08-06 20:38:08.952 +0000
DAMAGE2,,INFINITE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000000000083E,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,DAMAGED,ALL,,,,,0,2022-08-06 20:38:08.952 +0000
DAMAGED,,INFINITE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000000000083F,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,DAMAGED,ALL,,,,,0,2022-08-06 20:38:08.952 +0000
DOCK,,INFINITE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,8888888,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000840,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:38:08.952 +0000
FLAT1,,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2018-11-24 00:00:00.000,2018-11-24 00:00:00.000,ip,0000000002356D57,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,2,,,0,2022-08-06 20:38:08.952 +0000
FLAT1-NOMIX-EGLE,,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-07-13 00:00:00.000,2020-07-13 00:00:00.000,ip,00000000081D257A,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,AMERICANEAGLE,,,,,0,2022-08-06 20:38:08.952 +0000
GAYLORD1-NOMIX-EGLE,GAYLORD1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-09-02 00:00:00.000,2021-09-02 00:00:00.000,ip,0000000022646ADD,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,AMERICANEAGLE,,,,,0,2022-08-06 20:38:08.952 +0000
GOH1,GOH1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,0000000022646ADF,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:38:08.952 +0000
HOLD,,INFINITE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000842,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,ALL,,,,,0,2022-08-06 20:38:08.952 +0000
ICBIN,,INFINITE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000843,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:38:08.952 +0000
INVCTRL,,INFINITE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000844,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:38:08.952 +0000
KINV,,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000845,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:38:08.952 +0000
KIVA,,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000846,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:38:08.952 +0000
KWST,,INFINITE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000847,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:38:08.952 +0000
PALLET1,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000022646ACE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:38:08.952 +0000
PALLET1-NOMIX-AMMA,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-02-20 00:00:00.000,2020-02-20 00:00:00.000,ip,0000000022646ACF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,AMMAHEALING,,,,,0,2022-08-06 20:38:08.952 +0000
PALLET1-NOMIX-BAGGU,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-07-02 00:00:00.000,2021-07-02 00:00:00.000,ip,0000000022646AD0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,BAGGU,,,,,0,2022-08-06 20:38:08.952 +0000
PALLET1-NOMIX-CABN,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-07-02 00:00:00.000,2020-07-02 00:00:00.000,ip,0000000022646AD1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,CABINET,,,,,0,2022-08-06 20:38:08.952 +0000
PALLET1-NOMIX-DSCO,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-09-30 00:00:00.000,2019-09-30 00:00:00.000,ip,0000000022646AD2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,LETSDISCO,,,,,0,2022-08-06 20:38:08.952 +0000
PALLET1-NOMIX-GOLI,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-06-08 00:00:00.000,2020-06-08 00:00:00.000,ip,0000000022646AD3,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,GOLI,,,,,0,2022-08-06 20:38:08.952 +0000
PALLET1-NOMIX-JVN,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-05-19 00:00:00.000,2022-05-19 00:00:00.000,ip,0000000033D62EC4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,JVN,,,,,0,2022-08-06 20:38:08.952 +0000
PALLET1-NOMIX-KIZK,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-01-13 00:00:00.000,2022-01-13 00:00:00.000,ip,000000002A0BAA9A,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,KIZIK,,,,,0,2022-08-06 20:38:08.952 +0000
PALLET1-NOMIX-MACK,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-07-02 00:00:00.000,2020-07-02 00:00:00.000,ip,0000000022646AD4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,MACKWELDON,,,,,0,2022-08-06 20:38:08.952 +0000
PALLET1-NOMIX-NEST,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-07-01 00:00:00.000,2021-07-01 00:00:00.000,ip,000000002E9A02F0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,NESTEDBEAN,,,,,0,2022-08-06 20:38:08.952 +0000
PALLET1-NOMIX-PROV,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-09-18 00:00:00.000,2020-09-18 00:00:00.000,ip,0000000022646AD5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,PROVENSKINCARE,,,,,0,2022-08-06 20:38:08.952 +0000
PALLET1-NOMIX-QLTY,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-06-08 00:00:00.000,2020-06-08 00:00:00.000,ip,0000000022646AD6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,QLTYOBJECTIVE,,,,,0,2022-08-06 20:38:08.952 +0000
PALLET1-NOMIX-ROME,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-02-20 00:00:00.000,2020-02-20 00:00:00.000,ip,0000000022646AD7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ROMER,,,,,0,2022-08-06 20:38:08.952 +0000
PALLET1-NOMIX-TPSY,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-09-27 00:00:00.000,2021-09-27 00:00:00.000,ip,0000000022646AD8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,TIPSYELVES,,,,,0,2022-08-06 20:38:08.952 +0000
PALLET1-NOMIX-VSRD,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-07-01 00:00:00.000,2021-07-01 00:00:00.000,ip,0000000022646AD9,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,VSHRED,,,,,0,2022-08-06 20:38:08.952 +0000
PALLET2,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000022646ADA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:38:08.952 +0000
PALLET2-EGLE,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-11-28 00:00:00.000,2020-11-28 00:00:00.000,ip,0000000022646ADB,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,AMERICANEAGLE,,4,,,0,2022-08-06 20:38:08.952 +0000
PALLET3-EGLE,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-11-29 00:00:00.000,2020-11-29 00:00:00.000,ip,0000000022646ADC,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,AMERICANEAGLE,,,,,0,2022-08-06 20:38:08.952 +0000
POD1,,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000854,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:38:08.952 +0000
POD2,,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000855,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:38:08.952 +0000
RECV,,INFINITE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000856,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:38:08.952 +0000
RESV,,INFINITE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000857,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:38:08.952 +0000
SHOE1,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,0000000022646AE0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:38:08.952 +0000
SHOE2,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,0000000022646AE1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:38:08.952 +0000
STAG,,INFINITE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000000000085A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 20:38:08.952 +0000
