BINTYPE,CUBEID,CAPMETHOD,STORAGE,TEMP,RECV,PICK,STAGE,SHIP,VALUEADD,PRINTER,DOOR,TRAILER,EXTERNALDEVICE,DISPLAY,FLOOR,ALLOWPUT,ALLOWPICK,MAXWEIGHT,MAXTYPEIN,MINTYPEIN,MAXTYPEOUT,MINTYPEOUT,CREATEDATETIME,CHANGEDATETIME,CHANGEUSER,TIMESTAMP,ALLOWMIXEDCUSTOWNER,ALLOWMIXEDSKU,ALLOWBULKMOVEFROM,ALLOWBULKMOVETO,ALLOWBULKMOVETONONEMPTY,CONSOLIDATECONTAINER,ALLOWHOLD,ALLOWDAMAGED,DAMAGECATEGORY,CUSTOWNER,MISC1,MISC2,MISC3,MISC4,HVR_IS_DELETED,HVR_CHANGE_TIME
BINBOX1-NOMIX-BONO,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-04-13 00:00:00.000,2019-04-13 00:00:00.000,ip,000000017B4C5F95,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,BONOBOS,1,,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-NOMIX-BOWS,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-03-26 00:00:00.000,2019-03-26 00:00:00.000,ip,000000017B4C5F96,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,BONOBOSWHOLESALE,1,,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-NOMIX-CHNG,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-09-01 00:00:00.000,2020-09-01 00:00:00.000,ip,000000017B4C5F97,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,CHNGE,1,,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-NOMIX-EAST,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-03-19 00:00:00.000,2019-03-19 00:00:00.000,ip,000000017B4C5F98,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,EASTWARD,1,,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-NOMIX-EQUI,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-02-17 00:00:00.000,2021-02-17 00:00:00.000,ip,000000017B4C5F99,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,EQUINOX,1,,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-NOMIX-FANA,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-05-16 00:00:00.000,2022-05-16 00:00:00.000,ip,0000000181E422F2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,FANATICS,1,,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-NOMIX-FHC,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-09-09 00:00:00.000,2020-09-09 00:00:00.000,ip,000000017B4C5F9A,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,FAIRHARBORCLOTHING,1,,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-NOMIX-HERS,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-03-21 00:00:00.000,2019-03-21 00:00:00.000,ip,000000017B4C5F9B,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,HERSCHEL,1,,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-NOMIX-LPOP,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-08-18 00:00:00.000,2021-08-18 00:00:00.000,ip,000000017B4C5F9C,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,LOVEPOP,1,,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-NOMIX-NEST,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-07-21 00:00:00.000,2022-07-21 00:00:00.000,ip,0000000183997D8F,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,NESTEDBEAN,1,,,,0,2022-08-06 16:53:27.009 +0000
BINBOX1-NOMIX-ROSE,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-03-25 00:00:00.000,2019-03-25 00:00:00.000,ip,000000017B4C5F9D,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ROSEANDREX,1,,,,0,2022-08-06 16:53:27.009 +0000
