BINTYPE,CUBEID,CAPMETHOD,STORAGE,TEMP,RECV,PICK,STAGE,SHIP,VALUEADD,PRINTER,DOOR,TRAILER,EXTERNALDEVICE,DISPLAY,FLOOR,ALLOWPUT,ALLOWPICK,MAXWEIGHT,MAXTYPEIN,MINTYPEIN,MAXTYPEOUT,MINTYPEOUT,CREATEDATETIME,CHANGEDATETIME,CHANGEUSER,TIMESTAMP,ALLOWMIXEDCUSTOWNER,ALLOWMIXEDSKU,ALLOWBULKMOVEFROM,ALLOWBULKMOVETO,ALLOWBULKMOVETONONEMPTY,CONSOLIDATECONTAINER,ALLOWHOLD,ALLOWDAMAGED,DAMAGECATEGORY,CUSTOWNER,MISC1,MISC2,MISC3,MISC4,HVR_IS_DELETED,HVR_CHANGE_TIME
BINBOX1-NOMIX-FANA,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-05-02 00:00:00.000,2022-05-03 00:00:00.000,ip,00000000173D0D2C,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,FANATICS,,,,,0,2022-08-06 18:56:52.448 +0000
BINBOX1-NOMIX-GKID,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-03-28 00:00:00.000,2022-03-28 00:00:00.000,ip,0000000015286F76,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,GOUMIKIDS,,,,,0,2022-08-06 18:56:52.448 +0000
BINBOX1-NOMIX-GLAB,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-07-01 00:00:00.000,2022-07-01 00:00:00.000,ip,000000001AE29B6E,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,GLOSSLAB,,,,,0,2022-08-06 18:56:52.448 +0000
BINBOX1-NOMIX-VSRD,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-08-27 00:00:00.000,2021-08-27 00:00:00.000,ip,000000000D365A7D,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,VSHRED,,,,,0,2022-08-06 18:56:52.448 +0000
BINBOX1-THUR-NOMIX,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-08-09 00:00:00.000,2021-08-09 00:00:00.000,ip,000000000D365A7E,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,THURSDAYBOOTS,,,,,0,2022-08-06 18:56:52.448 +0000
BINBOX1NOPUT,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,000000000D365A7F,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
BINBOX2,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,000000000D365A80,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
CASE1-EGLE,CASE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-11-16 00:00:00.000,2020-11-16 00:00:00.000,ip,000000000D365A81,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,AMERICANEAGLE,,2,,,0,2022-08-06 18:56:52.448 +0000
CASE1-EGLE-NOMIX,CASE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-09-04 00:00:00.000,2020-09-04 00:00:00.000,ip,000000000D365A82,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,AMERICANEAGLE,,,,,0,2022-08-06 18:56:52.448 +0000
CASE1-NOMIX,CASE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-01-22 00:00:00.000,2021-01-22 00:00:00.000,ip,000000000D365A83,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
CASE1-NOMIX-BIRD,CASE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-01-25 00:00:00.000,2021-01-25 00:00:00.000,ip,000000000D365A84,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,BIRDIES,,,,,0,2022-08-06 18:56:52.448 +0000
CASE1-NOMIX-VSRD,CASE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-05-25 00:00:00.000,2021-05-25 00:00:00.000,ip,000000000D365A85,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,VSHRED,,,,,0,2022-08-06 18:56:52.448 +0000
DAM-ALL,,INFINITE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000000000083C,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,DAMAGED,ALL,1,,,,0,2022-08-06 18:56:52.448 +0000
DAM-BY-CUST,,INFINITE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000000000083D,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,DAMAGED,ALL,1,,,,0,2022-08-06 18:56:52.448 +0000
DAMAGE2,,INFINITE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000000000083E,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,DAMAGED,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
DAMAGED,,INFINITE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000000000083F,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,DAMAGED,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
DOCK,,INFINITE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,8888888,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000840,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
FLAT1,,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2018-11-24 00:00:00.000,2018-11-24 00:00:00.000,ip,0000000002356D57,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,2,,,0,2022-08-06 18:56:52.448 +0000
GAYLORD1-EGLE-NOMIX,GAYLORD1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-12-20 00:00:00.000,2021-12-20 00:00:00.000,ip,00000000110623CE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,AMERICANEAGLE,,,,,0,2022-08-06 18:56:52.448 +0000
GAYLORD1-NOMIX,GAYLORD1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-01-21 00:00:00.000,2020-01-21 00:00:00.000,ip,000000000D365A8D,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
GOH1,GOH1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,000000000D365A8F,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
GOH1-THUR-NOMIX,GOH1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-08-13 00:00:00.000,2021-08-13 00:00:00.000,ip,000000000D365A90,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,THURSDAYBOOTS,,,,,0,2022-08-06 18:56:52.448 +0000
HALFGAYLORD1-EGLE-NOMIX,HALFGAYLORD1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-07-27 00:00:00.000,2021-07-27 00:00:00.000,ip,000000000D365A8E,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,AMERICANEAGLE,,,,,0,2022-08-06 18:56:52.448 +0000
HOLD,,INFINITE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000842,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
ICBIN,,INFINITE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000843,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
INVCTRL,,INFINITE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000844,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
KINV,,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000845,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
KIVA,,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000846,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
KWST,,INFINITE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000847,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
PALLET1,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000000D365A86,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
PALLET1-EGLE,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-11-13 00:00:00.000,2020-11-13 00:00:00.000,ip,000000000D365A87,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,AMERICANEAGLE,,4,,,0,2022-08-06 18:56:52.448 +0000
PALLET1-MOAN-NOMIX,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-03-30 00:00:00.000,2020-03-30 00:00:00.000,ip,000000000D365A88,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,MONICAANDANDY,,,,,0,2022-08-06 18:56:52.448 +0000
PALLET1-NOALLOC-VSHRED,PALLET1,INFINITE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-04-07 00:00:00.000,2022-04-07 00:00:00.000,ip,0000000015ABF60A,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,VSHRED,,,,,0,2022-08-06 18:56:52.448 +0000
PALLET1-NOMIX,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-01-19 00:00:00.000,2020-01-19 00:00:00.000,ip,000000000D365A89,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
PALLET1-NOMIX-RAEB,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-06-19 00:00:00.000,2022-06-19 00:00:00.000,ip,000000001A22DF7A,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,RAEBEAUTY,,,,,0,2022-08-06 18:56:52.448 +0000
PALLET1-THUR,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-07-25 00:00:00.000,2022-07-25 00:00:00.000,ip,000000001C1B029B,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,THURSDAYBOOTS,,4,,,0,2022-08-06 18:56:52.448 +0000
PALLET1-THUR-NOMIX,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2021-09-07 00:00:00.000,2021-09-07 00:00:00.000,ip,000000000D365A8A,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,THURSDAYBOOTS,,,,,0,2022-08-06 18:56:52.448 +0000
PALLET2,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000000D365A8B,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
PALLET3-EGLE,PALLET1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-11-29 00:00:00.000,2020-11-29 00:00:00.000,ip,000000000D365A8C,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,AMERICANEAGLE,,,,,0,2022-08-06 18:56:52.448 +0000
PLBINBOX1-NOMIX-FANA,PLBINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-06-28 00:00:00.000,2022-06-28 00:00:00.000,ip,000000001AB0DEC7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,FANATICS,,,,,0,2022-08-06 18:56:52.448 +0000
POD1,,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000854,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
POD2,,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000855,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
RECV,,INFINITE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000856,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
RESV,,INFINITE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,0000000000000857,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
SHOE1,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,000000000D365A91,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
SHOE2,SHOE1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,000000000D365A92,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
STAG,,INFINITE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000000000085A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
TEMP,,INFINITE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9999999,,,,,2011-07-01 00:00:00.000,2011-07-01 00:00:00.000,system,000000000000085B,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 18:56:52.448 +0000
