BINTYPE,CUBEID,CAPMETHOD,STORAGE,TEMP,RECV,PICK,STAGE,SHIP,VALUEADD,PRINTER,DOOR,TRAILER,EXTERNALDEVICE,DISPLAY,FLOOR,ALLOWPUT,ALLOWPICK,MAXWEIGHT,MAXTYPEIN,MINTYPEIN,MAXTYPEOUT,MINTYPEOUT,CREATEDATETIME,CHANGEDATETIME,CHANGEUSER,TIMESTAMP,ALLOWMIXEDCUSTOWNER,ALLOWMIXEDSKU,ALLOWBULKMOVEFROM,ALLOWBULKMOVETO,ALLOWBULKMOVETONONEMPTY,CONSOLIDATECONTAINER,ALLOWHOLD,ALLOWDAMAGED,DAMAGECATEGORY,CUSTOWNER,MISC1,MISC2,MISC3,MISC4,HVR_IS_DELETED,HVR_CHANGE_TIME
BINBOX1-EQUI,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-12-16 00:00:00.000,2020-11-02 00:00:00.000,ip,00000000774E6D41,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,EQUINOX,,2,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-FOLL,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,00000000774E6D42,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,FOLLAIN,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-GLOSNOMIX,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2017-04-27 00:00:00.000,2017-04-27 00:00:00.000,ip,00000000774E6D43,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,GLOSSIER,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-KNOT,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2017-05-25 00:00:00.000,2017-05-25 00:00:00.000,ip,00000000774E6D44,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,KNOTSTANDARD,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-LIAS,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,00000000774E6D45,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,LIASOPHIA,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-LOVE,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,00000000774E6D46,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,LOVEYOURMELON,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-MACK,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2017-03-28 00:00:00.000,2017-03-28 00:00:00.000,mdion,00000000774E6D47,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,MACKWELDON,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-MACKNOMIX,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2017-05-08 00:00:00.000,2017-05-08 00:00:00.000,ip,00000000774E6D48,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,MACKWELDON,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-MGEM,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,00000000774E6D49,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,MGEMI,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-MINISTRY,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2017-12-12 00:00:00.000,2020-09-02 00:00:00.000,ip,00000000774E6D4A,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,MINISTRY,,2,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-MINISTRYNOMIX,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2017-10-06 00:00:00.000,2017-10-06 00:00:00.000,ip,00000000774E6D4B,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,MINISTRY,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-MISH,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,mdion,00000000774E6D4C,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,MISHAPUFF,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-MISHNOMIX,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2017-08-30 00:00:00.000,2017-08-30 00:00:00.000,ip,00000000774E6D4D,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,MISHAPUFF,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-NOMIX,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,00000000774E6D4E,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-NOMIX-ADAY,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-08-16 00:00:00.000,2019-10-30 00:00:00.000,ip,00000000774E6D4F,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ADAY,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-NOMIX-EQMD,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2020-02-01 00:00:00.000,2020-02-01 00:00:00.000,ip,00000000774E6D50,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,EQUINOXMEDIA,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-NOMIX-EQUI,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-10-23 00:00:00.000,2019-10-23 00:00:00.000,ip,00000000774E6D51,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,EQUINOX,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-NOMIX-FANA,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-05-02 00:00:00.000,2022-05-03 00:00:00.000,ip,000000007BA901D8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,FANATICS,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-NOMIX-FOLL,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-01-23 00:00:00.000,2019-01-23 00:00:00.000,ip,00000000774E6D52,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,FOLLAIN,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-NOMIX-HERS,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-06-20 00:00:00.000,2019-06-20 00:00:00.000,ip,00000000774E6D53,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,HERSCHEL,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-NOMIX-MACK,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-08-09 00:00:00.000,2019-08-09 00:00:00.000,ip,00000000774E6D54,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,MACKWELDON,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-NOMIX-MSTE,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-09-25 00:00:00.000,2019-09-25 00:00:00.000,ip,00000000774E6D55,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,MAISONETTE,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-NOMIX-NNEW,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-11-13 00:00:00.000,2019-11-13 00:00:00.000,ip,00000000774E6D56,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,NOTHINGNEW,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-NOMIX-PELO,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-08-16 00:00:00.000,2019-08-16 00:00:00.000,ip,00000000774E6D57,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,PELOTON,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-NOMIX-PROF,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-03-29 00:00:00.000,2019-03-29 00:00:00.000,ip,00000000774E6D58,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,PROFRESH,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-NOMIX-STOW,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-10-18 00:00:00.000,2019-10-18 00:00:00.000,ip,00000000774E6D59,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,STOWAWAY,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-NOMIX-THEF,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-03-29 00:00:00.000,2019-03-29 00:00:00.000,ip,00000000774E6D5A,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,THIEFANDHEIST,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-NOMIX-THUR,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2022-03-28 00:00:00.000,2022-03-28 00:00:00.000,ip,000000007B13AE5A,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,THURSDAYBOOTS,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-NOMIX-YAND,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-10-07 00:00:00.000,2019-10-07 00:00:00.000,ip,00000000774E6D5B,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,YEARANDDAY,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-OUTV,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2020-08-10 00:00:00.000,ip,00000000774E6D5C,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,OUTDOORVOICES,,5,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-OUTVNOMIX,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,00000000774E6D5D,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,OUTDOORVOICES,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-OUTW,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,00000000774E6D5E,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,OVWHOLESALE,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-PROF,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2018-01-09 00:00:00.000,2018-01-09 00:00:00.000,ip,00000000774E6D5F,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,PROFRESH,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-QUIET,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2019-06-19 00:00:00.000,2019-06-09 00:00:00.000,ip,00000000774E6D60,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,QUIET,1,2,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-SHPY,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,00000000774E6D61,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,SHOPIFY,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-SLJ,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2017-05-18 00:00:00.000,2017-05-18 00:00:00.000,ip,00000000774E6D62,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,SLEEPYJONES,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-SLJNOMIX,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2017-05-18 00:00:00.000,2017-05-18 00:00:00.000,ip,00000000774E6D63,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,SLEEPYJONES,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-SOKO,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,00000000774E6D64,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,SOKOGLAM,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-SOKONOMIX,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2017-10-23 00:00:00.000,2017-10-23 00:00:00.000,ip,00000000774E6D65,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,SOKOGLAM,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-STOW,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2018-02-20 00:00:00.000,2018-02-20 00:00:00.000,ip,00000000774E6D66,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,STOWAWAY,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-THUR,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,00000000774E6D67,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,THURSDAYBOOTS,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-THURNOMIX,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2018-03-22 00:00:00.000,2018-03-22 00:00:00.000,ip,00000000774E6D68,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,THURSDAYBOOTS,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-URSAMAJOR,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2017-06-26 00:00:00.000,2017-06-26 00:00:00.000,ip,00000000774E6D69,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,URSAMAJOR,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-URSANOMIX,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2017-07-07 00:00:00.000,2017-07-07 00:00:00.000,ip,00000000774E6D6A,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,URSAMAJOR,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-UWIL,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,00000000774E6D6B,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,UWILA,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1-UWILA,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,00000000774E6D6C,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,UWILA,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX1NOPUT,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,00000000774E6D6D,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 16:29:22.370 +0000
BINBOX2,BINBOX1,INFINITE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9999999,,,,,2013-09-23 00:00:00.000,2013-09-23 00:00:00.000,system,00000000774E6D6E,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,ALL,,,,,0,2022-08-06 16:29:22.370 +0000
